classe_nome;arquivo;fs_hz;amostra;tempo_s;aceleracao_g
normal;100.mat;48000;4045;0,0842708;0,042975
normal;100.mat;48000;4046;0,0842917;-0,022530
normal;100.mat;48000;4047;0,0843125;-0,120788
normal;100.mat;48000;4048;0,0843333;-0,148534
normal;100.mat;48000;4049;0,0843542;-0,080108
normal;100.mat;48000;4050;0,0843750;0,007719
normal;100.mat;48000;4051;0,0843958;0,077188
normal;100.mat;48000;4052;0,0844167;0,059247
normal;100.mat;48000;4053;0,0844375;0,021070
normal;100.mat;48000;4054;0,0844583;-0,010639
normal;100.mat;48000;4055;0,0844792;-0,042558
normal;100.mat;48000;4056;0,0845000;-0,052571
normal;100.mat;48000;4057;0,0845208;-0,102639
normal;100.mat;48000;4058;0,0845417;-0,161677
normal;100.mat;48000;4059;0,0845625;-0,185042
normal;100.mat;48000;4060;0,0845833;-0,142067
normal;100.mat;48000;4061;0,0846042;-0,038802
normal;100.mat;48000;4062;0,0846250;0,039220
normal;100.mat;48000;4063;0,0846458;0,069886
normal;100.mat;48000;4064;0,0846667;0,036090
normal;100.mat;48000;4065;0,0846875;-0,009179
normal;100.mat;48000;4066;0,0847083;-0,008345
normal;100.mat;48000;4067;0,0847292;0,008553
normal;100.mat;48000;4068;0,0847500;0,017524
normal;100.mat;48000;4069;0,0847708;-0,024199
normal;100.mat;48000;4070;0,0847917;-0,073850
normal;100.mat;48000;4071;0,0848125;-0,071764
normal;100.mat;48000;4072;0,0848333;-0,028163
normal;100.mat;48000;4073;0,0848542;0,039846
normal;100.mat;48000;4074;0,0848750;0,069469
normal;100.mat;48000;4075;0,0848958;0,047147
normal;100.mat;48000;4076;0,0849167;0,008136
normal;100.mat;48000;4077;0,0849375;-0,008553
normal;100.mat;48000;4078;0,0849583;0,017524
normal;100.mat;48000;4079;0,0849792;0,028163
normal;100.mat;48000;4080;0,0850000;0,010222
normal;100.mat;48000;4081;0,0850208;-0,030249
normal;100.mat;48000;4082;0,0850417;-0,046313
normal;100.mat;48000;4083;0,0850625;0,012100
normal;100.mat;48000;4084;0,0850833;0,080943
normal;100.mat;48000;4085;0,0851042;0,123083
normal;100.mat;48000;4086;0,0851250;0,108063
normal;100.mat;48000;4087;0,0851458;0,047773
normal;100.mat;48000;4088;0,0851667;0,009805
normal;100.mat;48000;4089;0,0851875;0,002503
normal;100.mat;48000;4090;0,0852083;0,004798
normal;100.mat;48000;4091;0,0852292;-0,019610
normal;100.mat;48000;4092;0,0852500;-0,061542
normal;100.mat;48000;4093;0,0852708;-0,088453
normal;100.mat;48000;4094;0,0852917;-0,063419
normal;100.mat;48000;4095;0,0853125;0,005215
normal;100.mat;48000;4096;0,0853333;0,047982
normal;100.mat;48000;4097;0,0853542;0,042766
normal;100.mat;48000;4098;0,0853750;-0,002503
normal;100.mat;48000;4099;0,0853958;-0,023991
normal;100.mat;48000;4100;0,0854167;0,004590
normal;100.mat;48000;4101;0,0854375;0,036925
normal;100.mat;48000;4102;0,0854583;0,047773
normal;100.mat;48000;4103;0,0854792;0,018984
normal;100.mat;48000;4104;0,0855000;-0,027120
normal;100.mat;48000;4105;0,0855208;-0,040680
normal;100.mat;48000;4106;0,0855417;-0,004172
normal;100.mat;48000;4107;0,0855625;0,057995
normal;100.mat;48000;4108;0,0855833;0,081986
normal;100.mat;48000;4109;0,0856042;0,056952
normal;100.mat;48000;4110;0,0856250;0,017941
normal;100.mat;48000;4111;0,0856458;-0,003755
normal;100.mat;48000;4112;0,0856667;0,025451
normal;100.mat;48000;4113;0,0856875;0,055283
normal;100.mat;48000;4114;0,0857083;0,050485
normal;100.mat;48000;4115;0,0857292;0,001252
normal;100.mat;48000;4116;0,0857500;-0,045270
normal;100.mat;48000;4117;0,0857708;-0,025660
normal;100.mat;48000;4118;0,0857917;0,023782
normal;100.mat;48000;4119;0,0858125;0,072807
normal;100.mat;48000;4120;0,0858333;0,074893
normal;100.mat;48000;4121;0,0858542;0,040471
normal;100.mat;48000;4122;0,0858750;0,016689
normal;100.mat;48000;4123;0,0858958;0,024825
normal;100.mat;48000;4124;0,0859167;0,076979
normal;100.mat;48000;4125;0,0859375;0,102222
normal;100.mat;48000;4126;0,0859583;0,080317
normal;100.mat;48000;4127;0,0859792;0,050902
normal;100.mat;48000;4128;0,0860000;0,046104
normal;100.mat;48000;4129;0,0860208;0,085741
normal;100.mat;48000;4130;0,0860417;0,123500
normal;100.mat;48000;4131;0,0860625;0,129342
normal;100.mat;48000;4132;0,0860833;0,096380
normal;100.mat;48000;4133;0,0861042;0,043809
normal;100.mat;48000;4134;0,0861250;0,020444
normal;100.mat;48000;4135;0,0861458;0,038802
normal;100.mat;48000;4136;0,0861667;0,054449
normal;100.mat;48000;4137;0,0861875;0,031918
normal;100.mat;48000;4138;0,0862083;0,003129
normal;100.mat;48000;4139;0,0862292;-0,007093
normal;100.mat;48000;4140;0,0862500;0,034004
normal;100.mat;48000;4141;0,0862708;0,107228
normal;100.mat;48000;4142;0,0862917;0,136017
normal;100.mat;48000;4143;0,0863125;0,113904
normal;100.mat;48000;4144;0,0863333;0,051319
normal;100.mat;48000;4145;0,0863542;0,013769
normal;100.mat;48000;4146;0,0863750;0,043183
normal;100.mat;48000;4147;0,0863958;0,094503
normal;100.mat;48000;4148;0,0864167;0,125378
normal;100.mat;48000;4149;0,0864375;0,086993
normal;100.mat;48000;4150;0,0864583;0,034213
normal;100.mat;48000;4151;0,0864792;0,016063
normal;100.mat;48000;4152;0,0865000;0,034004
normal;100.mat;48000;4153;0,0865208;0,069052
normal;100.mat;48000;4154;0,0865417;0,066757
normal;100.mat;48000;4155;0,0865625;0,049442
normal;100.mat;48000;4156;0,0865833;0,031084
normal;100.mat;48000;4157;0,0866042;0,026494
normal;100.mat;48000;4158;0,0866250;0,046730
normal;100.mat;48000;4159;0,0866458;0,049859
normal;100.mat;48000;4160;0,0866667;0,008345
normal;100.mat;48000;4161;0,0866875;-0,053614
normal;100.mat;48000;4162;0,0867083;-0,092208
normal;100.mat;48000;4163;0,0867292;-0,075936
normal;100.mat;48000;4164;0,0867500;-0,024199
normal;100.mat;48000;4165;0,0867708;0,016481
normal;100.mat;48000;4166;0,0867917;0,022322
normal;100.mat;48000;4167;0,0868125;-0,002295
normal;100.mat;48000;4168;0,0868333;-0,002086
normal;100.mat;48000;4169;0,0868542;0,028789
normal;100.mat;48000;4170;0,0868750;0,053823
normal;100.mat;48000;4171;0,0868958;0,036299
normal;100.mat;48000;4172;0,0869167;-0,020862
normal;100.mat;48000;4173;0,0869375;-0,059455
normal;100.mat;48000;4174;0,0869583;-0,059664
normal;100.mat;48000;4175;0,0869792;-0,017524
normal;100.mat;48000;4176;0,0870000;0,018775
normal;100.mat;48000;4177;0,0870208;0,012934
normal;100.mat;48000;4178;0,0870417;-0,026286
normal;100.mat;48000;4179;0,0870625;-0,075310
normal;100.mat;48000;4180;0,0870833;-0,081777
normal;100.mat;48000;4181;0,0871042;-0,065088
normal;100.mat;48000;4182;0,0871250;-0,062376
normal;100.mat;48000;4183;0,0871458;-0,070095
normal;100.mat;48000;4184;0,0871667;-0,081569
normal;100.mat;48000;4185;0,0871875;-0,068009
normal;100.mat;48000;4186;0,0872083;-0,020444
normal;100.mat;48000;4187;0,0872292;0,018984
normal;100.mat;48000;4188;0,0872500;0,019818
normal;100.mat;48000;4189;0,0872708;-0,034213
normal;100.mat;48000;4190;0,0872917;-0,092208
normal;100.mat;48000;4191;0,0873125;-0,101596
normal;100.mat;48000;4192;0,0873333;-0,068634
normal;100.mat;48000;4193;0,0873542;-0,024617
normal;100.mat;48000;4194;0,0873750;-0,012100
normal;100.mat;48000;4195;0,0873958;-0,008345
normal;100.mat;48000;4196;0,0874167;-0,013351
normal;100.mat;48000;4197;0,0874375;-0,016063
normal;100.mat;48000;4198;0,0874583;0,001669
normal;100.mat;48000;4199;0,0874792;0,014603
normal;100.mat;48000;4200;0,0875000;-0,002086
normal;100.mat;48000;4201;0,0875208;-0,044644
normal;100.mat;48000;4202;0,0875417;-0,057786
normal;100.mat;48000;4203;0,0875625;-0,014603
normal;100.mat;48000;4204;0,0875833;0,012934
normal;100.mat;48000;4205;0,0876042;-0,003755
normal;100.mat;48000;4206;0,0876250;-0,036090
normal;100.mat;48000;4207;0,0876458;-0,081151
normal;100.mat;48000;4208;0,0876667;-0,074893
normal;100.mat;48000;4209;0,0876875;-0,033170
normal;100.mat;48000;4210;0,0877083;-0,001252
normal;100.mat;48000;4211;0,0877292;0,013143
normal;100.mat;48000;4212;0,0877500;-0,008553
normal;100.mat;48000;4213;0,0877708;-0,029415
normal;100.mat;48000;4214;0,0877917;-0,031918
normal;100.mat;48000;4215;0,0878125;-0,017941
normal;100.mat;48000;4216;0,0878333;-0,017106
normal;100.mat;48000;4217;0,0878542;-0,058412
normal;100.mat;48000;4218;0,0878750;-0,120371
normal;100.mat;48000;4219;0,0878958;-0,155210
normal;100.mat;48000;4220;0,0879167;-0,133097
normal;100.mat;48000;4221;0,0879375;-0,084489
normal;100.mat;48000;4222;0,0879583;-0,044018
normal;100.mat;48000;4223;0,0879792;-0,046730
normal;100.mat;48000;4224;0,0880000;-0,083238
normal;100.mat;48000;4225;0,0880208;-0,089287
normal;100.mat;48000;4226;0,0880417;-0,048816
normal;100.mat;48000;4227;0,0880625;0,010848
normal;100.mat;48000;4228;0,0880833;0,036925
normal;100.mat;48000;4229;0,0881042;0,010848
normal;100.mat;48000;4230;0,0881250;-0,017524
normal;100.mat;48000;4231;0,0881458;-0,001252
normal;100.mat;48000;4232;0,0881667;0,051945
normal;100.mat;48000;4233;0,0881875;0,073433
normal;100.mat;48000;4234;0,0882083;0,045270
normal;100.mat;48000;4235;0,0882292;0,004381
normal;100.mat;48000;4236;0,0882500;-0,030875
normal;100.mat;48000;4237;0,0882708;-0,029623
normal;100.mat;48000;4238;0,0882917;0,003964
normal;100.mat;48000;4239;0,0883125;0,028580
normal;100.mat;48000;4240;0,0883333;0,022530
normal;100.mat;48000;4241;0,0883542;0,015020
normal;100.mat;48000;4242;0,0883750;0,035673
normal;100.mat;48000;4243;0,0883958;0,083446
normal;100.mat;48000;4244;0,0884167;0,136852
normal;100.mat;48000;4245;0,0884375;0,153958
normal;100.mat;48000;4246;0,0884583;0,125586
normal;100.mat;48000;4247;0,0884792;0,081569
normal;100.mat;48000;4248;0,0885000;0,075936
normal;100.mat;48000;4249;0,0885208;0,104725
normal;100.mat;48000;4250;0,0885417;0,126212
normal;100.mat;48000;4251;0,0885625;0,114738
normal;100.mat;48000;4252;0,0885833;0,070303
normal;100.mat;48000;4253;0,0886042;0,034839
normal;100.mat;48000;4254;0,0886250;0,034213
normal;100.mat;48000;4255;0,0886458;0,056743
normal;100.mat;48000;4256;0,0886667;0,058412
normal;100.mat;48000;4257;0,0886875;0,016063
normal;100.mat;48000;4258;0,0887083;-0,035047
normal;100.mat;48000;4259;0,0887292;-0,045895
normal;100.mat;48000;4260;0,0887500;0,000000
normal;100.mat;48000;4261;0,0887708;0,074267
normal;100.mat;48000;4262;0,0887917;0,110358
normal;100.mat;48000;4263;0,0888125;0,096798
normal;100.mat;48000;4264;0,0888333;0,062376
normal;100.mat;48000;4265;0,0888542;0,042558
normal;100.mat;48000;4266;0,0888750;0,080108
normal;100.mat;48000;4267;0,0888958;0,136852
normal;100.mat;48000;4268;0,0889167;0,147074
normal;100.mat;48000;4269;0,0889375;0,096172
normal;100.mat;48000;4270;0,0889583;0,026286
normal;100.mat;48000;4271;0,0889792;-0,018984
normal;100.mat;48000;4272;0,0890000;-0,014603
normal;100.mat;48000;4273;0,0890208;0,009596
normal;100.mat;48000;4274;0,0890417;0,002503
normal;100.mat;48000;4275;0,0890625;-0,027537
normal;100.mat;48000;4276;0,0890833;-0,042975
normal;100.mat;48000;4277;0,0891042;-0,005424
normal;100.mat;48000;4278;0,0891250;0,063836
normal;100.mat;48000;4279;0,0891458;0,102222
normal;100.mat;48000;4280;0,0891667;0,088036
normal;100.mat;48000;4281;0,0891875;0,042140
normal;100.mat;48000;4282;0,0892083;0,012934
normal;100.mat;48000;4283;0,0892292;0,033587
normal;100.mat;48000;4284;0,0892500;0,046938
normal;100.mat;48000;4285;0,0892708;0,023156
normal;100.mat;48000;4286;0,0892917;-0,016481
normal;100.mat;48000;4287;0,0893125;-0,042766
normal;100.mat;48000;4288;0,0893333;-0,028789
normal;100.mat;48000;4289;0,0893542;0,008136
normal;100.mat;48000;4290;0,0893750;0,048190
normal;100.mat;48000;4291;0,0893958;0,030666
normal;100.mat;48000;4292;0,0894167;-0,051111
normal;100.mat;48000;4293;0,0894375;-0,117868
normal;100.mat;48000;4294;0,0894583;-0,120162
normal;100.mat;48000;4295;0,0894792;-0,071972
normal;100.mat;48000;4296;0,0895000;-0,017315
normal;100.mat;48000;4297;0,0895208;0,002086
normal;100.mat;48000;4298;0,0895417;0,000209
normal;100.mat;48000;4299;0,0895625;0,001878
normal;100.mat;48000;4300;0,0895833;0,016272
normal;100.mat;48000;4301;0,0896042;0,041514
normal;100.mat;48000;4302;0,0896250;0,032544
normal;100.mat;48000;4303;0,0896458;-0,011265
normal;100.mat;48000;4304;0,0896667;-0,074684
normal;100.mat;48000;4305;0,0896875;-0,092417
normal;100.mat;48000;4306;0,0897083;-0,049442
normal;100.mat;48000;4307;0,0897292;-0,000626
normal;100.mat;48000;4308;0,0897500;0,027120
normal;100.mat;48000;4309;0,0897708;-0,005633
normal;100.mat;48000;4310;0,0897917;-0,049025
normal;100.mat;48000;4311;0,0898125;-0,065714
normal;100.mat;48000;4312;0,0898333;-0,045478
normal;100.mat;48000;4313;0,0898542;-0,012726
normal;100.mat;48000;4314;0,0898750;-0,032753
normal;100.mat;48000;4315;0,0898958;-0,062167
normal;100.mat;48000;4316;0,0899167;-0,072807
normal;100.mat;48000;4317;0,0899375;-0,049233
normal;100.mat;48000;4318;0,0899583;-0,001252
normal;100.mat;48000;4319;0,0899792;0,010848
normal;100.mat;48000;4320;0,0900000;0,003338
normal;100.mat;48000;4321;0,0900208;-0,028163
normal;100.mat;48000;4322;0,0900417;-0,041097
normal;100.mat;48000;4323;0,0900625;0,006050
normal;100.mat;48000;4324;0,0900833;0,036299
normal;100.mat;48000;4325;0,0901042;0,034213
normal;100.mat;48000;4326;0,0901250;-0,016898
normal;100.mat;48000;4327;0,0901458;-0,085532
normal;100.mat;48000;4328;0,0901667;-0,091374
normal;100.mat;48000;4329;0,0901875;-0,070721
normal;100.mat;48000;4330;0,0902083;-0,036090
normal;100.mat;48000;4331;0,0902292;-0,034839
normal;100.mat;48000;4332;0,0902500;-0,068843
normal;100.mat;48000;4333;0,0902708;-0,066966
normal;100.mat;48000;4334;0,0902917;-0,035465
normal;100.mat;48000;4335;0,0903125;0,035465
normal;100.mat;48000;4336;0,0903333;0,081777
normal;100.mat;48000;4337;0,0903542;0,073850
normal;100.mat;48000;4338;0,0903750;0,046313
normal;100.mat;48000;4339;0,0903958;0,016063
normal;100.mat;48000;4340;0,0904167;0,038385
normal;100.mat;48000;4341;0,0904375;0,089287
normal;100.mat;48000;4342;0,0904583;0,114738
normal;100.mat;48000;4343;0,0904792;0,093877
normal;100.mat;48000;4344;0,0905000;0,057578
normal;100.mat;48000;4345;0,0905208;0,051319
normal;100.mat;48000;4346;0,0905417;0,071138
normal;100.mat;48000;4347;0,0905625;0,089496
normal;100.mat;48000;4348;0,0905833;0,056118
normal;100.mat;48000;4349;0,0906042;-0,015020
normal;100.mat;48000;4350;0,0906250;-0,079482
normal;100.mat;48000;4351;0,0906458;-0,086158
normal;100.mat;48000;4352;0,0906667;-0,027537
normal;100.mat;48000;4353;0,0906875;0,031292
normal;100.mat;48000;4354;0,0907083;0,052154
normal;100.mat;48000;4355;0,0907292;0,025242
normal;100.mat;48000;4356;0,0907500;-0,001252
normal;100.mat;48000;4357;0,0907708;0,004172
normal;100.mat;48000;4358;0,0907917;0,017524
normal;100.mat;48000;4359;0,0908125;0,001460
normal;100.mat;48000;4360;0,0908333;-0,051528
normal;100.mat;48000;4361;0,0908542;-0,102847
normal;100.mat;48000;4362;0,0908750;-0,108063
normal;100.mat;48000;4363;0,0908958;-0,051319
normal;100.mat;48000;4364;0,0909167;0,017524
normal;100.mat;48000;4365;0,0909375;0,061959
normal;100.mat;48000;4366;0,0909583;0,060498
normal;100.mat;48000;4367;0,0909792;0,040263
normal;100.mat;48000;4368;0,0910000;0,052988
normal;100.mat;48000;4369;0,0910208;0,086993
normal;100.mat;48000;4370;0,0910417;0,091165
normal;100.mat;48000;4371;0,0910625;0,043392
normal;100.mat;48000;4372;0,0910833;-0,015020
normal;100.mat;48000;4373;0,0911042;-0,056535
normal;100.mat;48000;4374;0,0911250;-0,046730
normal;100.mat;48000;4375;0,0911458;0,006676
normal;100.mat;48000;4376;0,0911667;0,056535
normal;100.mat;48000;4377;0,0911875;0,065088
normal;100.mat;48000;4378;0,0912083;0,049025
normal;100.mat;48000;4379;0,0912292;0,067591
normal;100.mat;48000;4380;0,0912500;0,123500
normal;100.mat;48000;4381;0,0912708;0,196516
normal;100.mat;48000;4382;0,0912917;0,223844
normal;100.mat;48000;4383;0,0913125;0,175237
normal;100.mat;48000;4384;0,0913333;0,101387
normal;100.mat;48000;4385;0,0913542;0,058204
normal;100.mat;48000;4386;0,0913750;0,075310
normal;100.mat;48000;4387;0,0913958;0,113487
normal;100.mat;48000;4388;0,0914167;0,124126
normal;100.mat;48000;4389;0,0914375;0,096798
normal;100.mat;48000;4390;0,0914583;0,067174
normal;100.mat;48000;4391;0,0914792;0,074267
normal;100.mat;48000;4392;0,0915000;0,106811
normal;100.mat;48000;4393;0,0915208;0,135809
normal;100.mat;48000;4394;0,0915417;0,120162
normal;100.mat;48000;4395;0,0915625;0,068217
normal;100.mat;48000;4396;0,0915833;0,044852
normal;100.mat;48000;4397;0,0916042;0,087201
normal;100.mat;48000;4398;0,0916250;0,162094
normal;100.mat;48000;4399;0,0916458;0,211119
normal;100.mat;48000;4400;0,0916667;0,201940
normal;100.mat;48000;4401;0,0916875;0,162929
normal;100.mat;48000;4402;0,0917083;0,137895
normal;100.mat;48000;4403;0,0917292;0,140815
normal;100.mat;48000;4404;0,0917500;0,141233
normal;100.mat;48000;4405;0,0917708;0,095963
normal;100.mat;48000;4406;0,0917917;0,020236
normal;100.mat;48000;4407;0,0918125;-0,049859
normal;100.mat;48000;4408;0,0918333;-0,050902
normal;100.mat;48000;4409;0,0918542;-0,007302
normal;100.mat;48000;4410;0,0918750;0,022530
normal;100.mat;48000;4411;0,0918958;0,018358
normal;100.mat;48000;4412;0,0919167;-0,029415
normal;100.mat;48000;4413;0,0919375;-0,056743
normal;100.mat;48000;4414;0,0919583;-0,036299
normal;100.mat;48000;4415;0,0919792;0,009596
normal;100.mat;48000;4416;0,0920000;0,024617
normal;100.mat;48000;4417;0,0920208;-0,028372
normal;100.mat;48000;4418;0,0920417;-0,091374
normal;100.mat;48000;4419;0,0920625;-0,122457
normal;100.mat;48000;4420;0,0920833;-0,097215
normal;100.mat;48000;4421;0,0921042;-0,028789
normal;100.mat;48000;4422;0,0921250;-0,007719
normal;100.mat;48000;4423;0,0921458;-0,035047
normal;100.mat;48000;4424;0,0921667;-0,078648
normal;100.mat;48000;4425;0,0921875;-0,084906
normal;100.mat;48000;4426;0,0922083;-0,041097
normal;100.mat;48000;4427;0,0922292;-0,022948
normal;100.mat;48000;4428;0,0922500;-0,037759
normal;100.mat;48000;4429;0,0922708;-0,090539
normal;100.mat;48000;4430;0,0922917;-0,142484
normal;100.mat;48000;4431;0,0923125;-0,138312
normal;100.mat;48000;4432;0,0923333;-0,077814
normal;100.mat;48000;4433;0,0923542;-0,017524
normal;100.mat;48000;4434;0,0923750;-0,021905
normal;100.mat;48000;4435;0,0923958;-0,046730
normal;100.mat;48000;4436;0,0924167;-0,042766
normal;100.mat;48000;4437;0,0924375;-0,003964
normal;100.mat;48000;4438;0,0924583;0,037134
normal;100.mat;48000;4439;0,0924792;0,030041
normal;100.mat;48000;4440;0,0925000;-0,017106
normal;100.mat;48000;4441;0,0925208;-0,071972
normal;100.mat;48000;4442;0,0925417;-0,072807
normal;100.mat;48000;4443;0,0925625;-0,009805
normal;100.mat;48000;4444;0,0925833;0,054449
normal;100.mat;48000;4445;0,0926042;0,087201
normal;100.mat;48000;4446;0,0926250;0,058621
normal;100.mat;48000;4447;0,0926458;0,012308
normal;100.mat;48000;4448;0,0926667;0,002921
normal;100.mat;48000;4449;0,0926875;0,019193
normal;100.mat;48000;4450;0,0927083;0,036925
normal;100.mat;48000;4451;0,0927292;-0,008970
normal;100.mat;48000;4452;0,0927500;-0,083238
normal;100.mat;48000;4453;0,0927708;-0,119119
normal;100.mat;48000;4454;0,0927917;-0,099718
normal;100.mat;48000;4455;0,0928125;-0,023365
normal;100.mat;48000;4456;0,0928333;0,024199
normal;100.mat;48000;4457;0,0928542;0,011474
normal;100.mat;48000;4458;0,0928750;-0,025034
normal;100.mat;48000;4459;0,0928958;-0,038594
normal;100.mat;48000;4460;0,0929167;-0,003964
normal;100.mat;48000;4461;0,0929375;0,034213
normal;100.mat;48000;4462;0,0929583;0,030458
normal;100.mat;48000;4463;0,0929792;-0,029206
normal;100.mat;48000;4464;0,0930000;-0,080943
normal;100.mat;48000;4465;0,0930208;-0,061542
normal;100.mat;48000;4466;0,0930417;0,018775
normal;100.mat;48000;4467;0,0930625;0,105351
normal;100.mat;48000;4468;0,0930833;0,124961
normal;100.mat;48000;4469;0,0931042;0,081777
normal;100.mat;48000;4470;0,0931250;0,037759
normal;100.mat;48000;4471;0,0931458;0,026286
normal;100.mat;48000;4472;0,0931667;0,042558
normal;100.mat;48000;4473;0,0931875;0,048399
normal;100.mat;48000;4474;0,0932083;0,021905
normal;100.mat;48000;4475;0,0932292;-0,018775
normal;100.mat;48000;4476;0,0932500;-0,029415
normal;100.mat;48000;4477;0,0932708;0,023782
normal;100.mat;48000;4478;0,0932917;0,101178
normal;100.mat;48000;4479;0,0933125;0,153332
normal;100.mat;48000;4480;0,0933333;0,148117
normal;100.mat;48000;4481;0,0933542;0,106185
normal;100.mat;48000;4482;0,0933750;0,092417
normal;100.mat;48000;4483;0,0933958;0,109732
normal;100.mat;48000;4484;0,0934167;0,123500
normal;100.mat;48000;4485;0,0934375;0,091374
normal;100.mat;48000;4486;0,0934583;0,012308
normal;100.mat;48000;4487;0,0934792;-0,049859
normal;100.mat;48000;4488;0,0935000;-0,039846
normal;100.mat;48000;4489;0,0935208;0,010431
normal;100.mat;48000;4490;0,0935417;0,047773
normal;100.mat;48000;4491;0,0935625;0,040680
normal;100.mat;48000;4492;0,0935833;-0,016481
normal;100.mat;48000;4493;0,0936042;-0,057578
normal;100.mat;48000;4494;0,0936250;-0,050694
normal;100.mat;48000;4495;0,0936458;-0,016272
normal;100.mat;48000;4496;0,0936667;-0,006050
normal;100.mat;48000;4497;0,0936875;-0,050902
normal;100.mat;48000;4498;0,0937083;-0,108897
normal;100.mat;48000;4499;0,0937292;-0,117242
normal;100.mat;48000;4500;0,0937500;-0,058412
normal;100.mat;48000;4501;0,0937708;0,009596
normal;100.mat;48000;4502;0,0937917;0,026494
normal;100.mat;48000;4503;0,0938125;-0,009179
normal;100.mat;48000;4504;0,0938333;-0,037342
normal;100.mat;48000;4505;0,0938542;-0,024408
normal;100.mat;48000;4506;0,0938750;0,016481
normal;100.mat;48000;4507;0,0938958;0,037551
normal;100.mat;48000;4508;0,0939167;-0,004381
normal;100.mat;48000;4509;0,0939375;-0,077188
normal;100.mat;48000;4510;0,0939583;-0,111401
normal;100.mat;48000;4511;0,0939792;-0,069678
normal;100.mat;48000;4512;0,0940000;0,010014
normal;100.mat;48000;4513;0,0940208;0,053197
normal;100.mat;48000;4514;0,0940417;0,011265
normal;100.mat;48000;4515;0,0940625;-0,059664
normal;100.mat;48000;4516;0,0940833;-0,085532
normal;100.mat;48000;4517;0,0941042;-0,046730
normal;100.mat;48000;4518;0,0941250;0,013560
normal;100.mat;48000;4519;0,0941458;0,040680
normal;100.mat;48000;4520;0,0941667;0,028372
normal;100.mat;48000;4521;0,0941875;-0,009596
normal;100.mat;48000;4522;0,0942083;-0,022530
normal;100.mat;48000;4523;0,0942292;0,004798
normal;100.mat;48000;4524;0,0942500;0,036508
normal;100.mat;48000;4525;0,0942708;0,019193
normal;100.mat;48000;4526;0,0942917;-0,031501
normal;100.mat;48000;4527;0,0943125;-0,069052
normal;100.mat;48000;4528;0,0943333;-0,059873
normal;100.mat;48000;4529;0,0943542;0,015855
normal;100.mat;48000;4530;0,0943750;0,073224
normal;100.mat;48000;4531;0,0943958;0,073850
normal;100.mat;48000;4532;0,0944167;0,027746
normal;100.mat;48000;4533;0,0944375;-0,008345
normal;100.mat;48000;4534;0,0944583;0,030041
normal;100.mat;48000;4535;0,0944792;0,093042
normal;100.mat;48000;4536;0,0945000;0,134974
normal;100.mat;48000;4537;0,0945208;0,112444
normal;100.mat;48000;4538;0,0945417;0,061124
normal;100.mat;48000;4539;0,0945625;0,044644
normal;100.mat;48000;4540;0,0945833;0,070303
normal;100.mat;48000;4541;0,0946042;0,113487
normal;100.mat;48000;4542;0,0946250;0,100970
normal;100.mat;48000;4543;0,0946458;0,053197
normal;100.mat;48000;4544;0,0946667;0,022739
normal;100.mat;48000;4545;0,0946875;0,031710
normal;100.mat;48000;4546;0,0947083;0,097423
normal;100.mat;48000;4547;0,0947292;0,152289
normal;100.mat;48000;4548;0,0947500;0,137686
normal;100.mat;48000;4549;0,0947708;0,073224
normal;100.mat;48000;4550;0,0947917;0,009596
normal;100.mat;48000;4551;0,0948125;0,005215
normal;100.mat;48000;4552;0,0948333;0,036508
normal;100.mat;48000;4553;0,0948542;0,037968
normal;100.mat;48000;4554;0,0948750;-0,001669
normal;100.mat;48000;4555;0,0948958;-0,054240
normal;100.mat;48000;4556;0,0949167;-0,067383
normal;100.mat;48000;4557;0,0949375;-0,032753
normal;100.mat;48000;4558;0,0949583;0,022113
normal;100.mat;48000;4559;0,0949792;0,038385
normal;100.mat;48000;4560;0,0950000;-0,021279
normal;100.mat;48000;4561;0,0950208;-0,086784
normal;100.mat;48000;4562;0,0950417;-0,109523
normal;100.mat;48000;4563;0,0950625;-0,073641
normal;100.mat;48000;4564;0,0950833;-0,024199
normal;100.mat;48000;4565;0,0951042;-0,017106
normal;100.mat;48000;4566;0,0951250;-0,038385
normal;100.mat;48000;4567;0,0951458;-0,065297
normal;100.mat;48000;4568;0,0951667;-0,042766
normal;100.mat;48000;4569;0,0951875;0,010431
normal;100.mat;48000;4570;0,0952083;0,035465
normal;100.mat;48000;4571;0,0952292;0,001043
normal;100.mat;48000;4572;0,0952500;-0,065297
normal;100.mat;48000;4573;0,0952708;-0,105142
normal;100.mat;48000;4574;0,0952917;-0,087201
normal;100.mat;48000;4575;0,0953125;-0,028998
normal;100.mat;48000;4576;0,0953333;-0,005633
normal;100.mat;48000;4577;0,0953542;-0,030458
normal;100.mat;48000;4578;0,0953750;-0,074058
normal;100.mat;48000;4579;0,0953958;-0,097632
normal;100.mat;48000;4580;0,0954167;-0,066131
normal;100.mat;48000;4581;0,0954375;-0,015855
normal;100.mat;48000;4582;0,0954583;-0,004798
normal;100.mat;48000;4583;0,0954792;-0,026911
normal;100.mat;48000;4584;0,0955000;-0,050485
normal;100.mat;48000;4585;0,0955208;-0,032961
normal;100.mat;48000;4586;0,0955417;0,013977
normal;100.mat;48000;4587;0,0955625;0,028580
normal;100.mat;48000;4588;0,0955833;0,001252
normal;100.mat;48000;4589;0,0956042;-0,057161
normal;100.mat;48000;4590;0,0956250;-0,099092
normal;100.mat;48000;4591;0,0956458;-0,073433
normal;100.mat;48000;4592;0,0956667;-0,015646
